"germination_position_ID","species","functional_group","date_sowing","date_measurement","collector","seed_origin","variable","value"
"CHE.hi.exp1.warm.bare.05.029","broere","graminoid",2021-09-09,2021-10-26,"OL","commercial","autumn_count",3
"CHE.hi.exp1.warm.bare.05.029","broere","graminoid",2021-09-09,2022-05-15,"EI","commercial","spring_count",2
"CHE.hi.exp1.warm.bare.05.029","broere","graminoid",2021-09-09,2022-09-26,"EI","commercial","peak_count",0
"CHE.hi.exp1.warm.bare.05.030","hypper","forb",2021-09-09,2021-10-26,"OL","commercial","autumn_count",0
"CHE.hi.exp1.warm.bare.05.030","hypper","forb",2021-09-09,2022-05-15,"EI","commercial","spring_count",0
"CHE.hi.exp1.warm.bare.05.030","hypper","forb",2021-09-09,2022-09-26,"EI","commercial","peak_count",0
"CHE.hi.exp1.ambi.vege.05.001","cenjac","forb",2021-09-09,2021-10-26,"CB","commercial","autumn_count",0
"CHE.hi.exp1.ambi.vege.05.001","cenjac","forb",2021-09-09,2022-05-15,"EI","commercial","spring_count",1
"CHE.hi.exp1.ambi.vege.05.001","cenjac","forb",2021-09-09,2022-09-26,"EI","commercial","peak_count",1
"CHE.hi.exp1.ambi.vege.05.002","plamed","forb",2021-09-09,2021-10-26,"CB","commercial","autumn_count",0
"CHE.hi.exp1.ambi.vege.05.002","plamed","forb",2021-09-09,2022-05-15,"EI","commercial","spring_count",1
"CHE.hi.exp1.ambi.vege.05.002","plamed","forb",2021-09-09,2022-09-26,"EI","commercial","peak_count",1
"CHE.hi.exp1.ambi.vege.05.003","salpra","forb",2021-09-09,2021-10-26,"CB","commercial","autumn_count",0
"CHE.hi.exp1.ambi.vege.05.003","salpra","forb",2021-09-09,2022-05-15,"EI","commercial","spring_count",0
"CHE.hi.exp1.ambi.vege.05.003","salpra","forb",2021-09-09,2022-09-26,"EI","commercial","peak_count",1
"CHE.hi.exp1.ambi.vege.05.004","medlup","legume",2021-09-09,2021-10-26,"CB","commercial","autumn_count",0
"CHE.hi.exp1.ambi.vege.05.004","medlup","legume",2021-09-09,2022-05-15,"EI","commercial","spring_count",1
"CHE.hi.exp1.ambi.vege.05.004","medlup","legume",2021-09-09,2022-09-26,"EI","commercial","peak_count",0
"CHE.hi.exp1.ambi.vege.05.005","salpra","forb",2021-09-09,2021-10-26,"CB","commercial","autumn_count",0
"CHE.hi.exp1.ambi.vege.05.005","salpra","forb",2021-09-09,2022-05-15,"EI","commercial","spring_count",1
"CHE.hi.exp1.ambi.vege.05.005","salpra","forb",2021-09-09,2022-09-26,"EI","commercial","peak_count",0
"CHE.hi.exp1.ambi.vege.05.006","medlup","legume",2021-09-09,2021-10-26,"CB","commercial","autumn_count",0
"CHE.hi.exp1.ambi.vege.05.006","medlup","legume",2021-09-09,2022-05-15,"EI","commercial","spring_count",0
"CHE.hi.exp1.ambi.vege.05.006","medlup","legume",2021-09-09,2022-09-26,"EI","commercial","peak_count",0
"CHE.hi.exp1.ambi.vege.05.007","silvul","forb",2021-09-09,2021-10-26,"CB","commercial","autumn_count",2
"CHE.hi.exp1.ambi.vege.05.007","silvul","forb",2021-09-09,2022-05-15,"EI","commercial","spring_count",1
"CHE.hi.exp1.ambi.vege.05.007","silvul","forb",2021-09-09,2022-09-26,"EI","commercial","peak_count",0
"CHE.hi.exp1.ambi.vege.05.008","scacol","forb",2021-09-09,2021-10-26,"CB","commercial","autumn_count",0
"CHE.hi.exp1.ambi.vege.05.008","scacol","forb",2021-09-09,2022-05-15,"EI","commercial","spring_count",0
"CHE.hi.exp1.ambi.vege.05.008","scacol","forb",2021-09-09,2022-09-26,"EI","commercial","peak_count",0
"CHE.hi.exp1.ambi.vege.05.009","scacol","forb",2021-09-09,2021-10-26,"CB","commercial","autumn_count",0
"CHE.hi.exp1.ambi.vege.05.009","scacol","forb",2021-09-09,2022-05-15,"EI","commercial","spring_count",0
"CHE.hi.exp1.ambi.vege.05.009","scacol","forb",2021-09-09,2022-09-26,"EI","commercial","peak_count",0
"CHE.hi.exp1.ambi.vege.05.010","cenjac","forb",2021-09-09,2021-10-26,"CB","commercial","autumn_count",0
"CHE.hi.exp1.ambi.vege.05.010","cenjac","forb",2021-09-09,2022-05-15,"EI","commercial","spring_count",2
"CHE.hi.exp1.ambi.vege.05.010","cenjac","forb",2021-09-09,2022-09-26,"EI","commercial","peak_count",2
"CHE.hi.exp1.ambi.vege.05.011","salpra","forb",2021-09-09,2021-10-26,"CB","commercial","autumn_count",0
"CHE.hi.exp1.ambi.vege.05.011","salpra","forb",2021-09-09,2022-05-15,"EI","commercial","spring_count",0
"CHE.hi.exp1.ambi.vege.05.011","salpra","forb",2021-09-09,2022-09-26,"EI","commercial","peak_count",0
"CHE.hi.exp1.ambi.vege.05.012","silvul","forb",2021-09-09,2021-10-26,"CB","commercial","autumn_count",2
"CHE.hi.exp1.ambi.vege.05.012","silvul","forb",2021-09-09,2022-05-15,"EI","commercial","spring_count",0
"CHE.hi.exp1.ambi.vege.05.012","silvul","forb",2021-09-09,2022-09-26,"EI","commercial","peak_count",0
"CHE.hi.exp1.ambi.vege.05.013","hypper","forb",2021-09-09,2021-10-26,"CB","commercial","autumn_count",0
"CHE.hi.exp1.ambi.vege.05.013","hypper","forb",2021-09-09,2022-05-15,"EI","commercial","spring_count",0
"CHE.hi.exp1.ambi.vege.05.013","hypper","forb",2021-09-09,2022-09-26,"EI","commercial","peak_count",0
"CHE.hi.exp1.ambi.vege.05.014","plamed","forb",2021-09-09,2021-10-26,"CB","commercial","autumn_count",0
"CHE.hi.exp1.ambi.vege.05.014","plamed","forb",2021-09-09,2022-05-15,"EI","commercial","spring_count",0
"CHE.hi.exp1.ambi.vege.05.014","plamed","forb",2021-09-09,2022-09-26,"EI","commercial","peak_count",1
"CHE.hi.exp1.ambi.vege.05.015","brapin","graminoid",2021-09-09,2021-10-26,"CB","commercial","autumn_count",0
"CHE.hi.exp1.ambi.vege.05.015","brapin","graminoid",2021-09-09,2022-05-15,"EI","commercial","spring_count",0
"CHE.hi.exp1.ambi.vege.05.015","brapin","graminoid",2021-09-09,2022-09-26,"EI","commercial","peak_count",2
"CHE.hi.exp1.ambi.vege.05.016","silvul","forb",2021-09-09,2021-10-26,"CB","commercial","autumn_count",0
"CHE.hi.exp1.ambi.vege.05.016","silvul","forb",2021-09-09,2022-05-15,"EI","commercial","spring_count",0
"CHE.hi.exp1.ambi.vege.05.016","silvul","forb",2021-09-09,2022-09-26,"EI","commercial","peak_count",0
"CHE.hi.exp1.ambi.vege.05.017","daucar","forb",2021-09-09,2021-10-26,"CB","commercial","autumn_count",0
"CHE.hi.exp1.ambi.vege.05.017","daucar","forb",2021-09-09,2022-05-15,"EI","commercial","spring_count",1
"CHE.hi.exp1.ambi.vege.05.017","daucar","forb",2021-09-09,2022-09-26,"EI","commercial","peak_count",0
"CHE.hi.exp1.ambi.vege.05.018","daucar","forb",2021-09-09,2021-10-26,"CB","commercial","autumn_count",5
"CHE.hi.exp1.ambi.vege.05.018","daucar","forb",2021-09-09,2022-05-15,"EI","commercial","spring_count",1
"CHE.hi.exp1.ambi.vege.05.018","daucar","forb",2021-09-09,2022-09-26,"EI","commercial","peak_count",0
"CHE.hi.exp1.ambi.vege.05.019","cenjac","forb",2021-09-09,2021-10-26,"CB","commercial","autumn_count",0
"CHE.hi.exp1.ambi.vege.05.019","cenjac","forb",2021-09-09,2022-05-15,"EI","commercial","spring_count",0
"CHE.hi.exp1.ambi.vege.05.019","cenjac","forb",2021-09-09,2022-09-26,"EI","commercial","peak_count",2
"CHE.hi.exp1.ambi.vege.05.020","hypper","forb",2021-09-09,2021-10-26,"CB","commercial","autumn_count",0
"CHE.hi.exp1.ambi.vege.05.020","hypper","forb",2021-09-09,2022-05-15,"EI","commercial","spring_count",0
"CHE.hi.exp1.ambi.vege.05.020","hypper","forb",2021-09-09,2022-09-26,"EI","commercial","peak_count",0
"CHE.hi.exp1.ambi.vege.05.021","plamed","forb",2021-09-09,2021-10-26,"CB","commercial","autumn_count",1
"CHE.hi.exp1.ambi.vege.05.021","plamed","forb",2021-09-09,2022-05-15,"EI","commercial","spring_count",0
"CHE.hi.exp1.ambi.vege.05.021","plamed","forb",2021-09-09,2022-09-26,"EI","commercial","peak_count",0
"CHE.hi.exp1.ambi.vege.05.022","medlup","legume",2021-09-09,2021-10-26,"CB","commercial","autumn_count",0
"CHE.hi.exp1.ambi.vege.05.022","medlup","legume",2021-09-09,2022-05-15,"EI","commercial","spring_count",2
"CHE.hi.exp1.ambi.vege.05.022","medlup","legume",2021-09-09,2022-09-26,"EI","commercial","peak_count",0
"CHE.hi.exp1.ambi.vege.05.023","brapin","graminoid",2021-09-09,2021-10-26,"CB","commercial","autumn_count",0
"CHE.hi.exp1.ambi.vege.05.023","brapin","graminoid",2021-09-09,2022-05-15,"EI","commercial","spring_count",0
"CHE.hi.exp1.ambi.vege.05.023","brapin","graminoid",2021-09-09,2022-09-26,"EI","commercial","peak_count",1
"CHE.hi.exp1.ambi.vege.05.024","broere","graminoid",2021-09-09,2021-10-26,"CB","commercial","autumn_count",0
"CHE.hi.exp1.ambi.vege.05.024","broere","graminoid",2021-09-09,2022-05-15,"EI","commercial","spring_count",0
"CHE.hi.exp1.ambi.vege.05.024","broere","graminoid",2021-09-09,2022-09-26,"EI","commercial","peak_count",0
"CHE.hi.exp1.ambi.vege.05.025","scacol","forb",2021-09-09,2021-10-26,"CB","commercial","autumn_count",0
"CHE.hi.exp1.ambi.vege.05.025","scacol","forb",2021-09-09,2022-05-15,"EI","commercial","spring_count",0
"CHE.hi.exp1.ambi.vege.05.025","scacol","forb",2021-09-09,2022-09-26,"EI","commercial","peak_count",0
"CHE.hi.exp1.ambi.vege.05.026","brapin","graminoid",2021-09-09,2021-10-26,"CB","commercial","autumn_count",1
"CHE.hi.exp1.ambi.vege.05.026","brapin","graminoid",2021-09-09,2022-05-15,"EI","commercial","spring_count",1
"CHE.hi.exp1.ambi.vege.05.026","brapin","graminoid",2021-09-09,2022-09-26,"EI","commercial","peak_count",1
"CHE.hi.exp1.ambi.vege.05.027","daucar","forb",2021-09-09,2021-10-26,"CB","commercial","autumn_count",1
"CHE.hi.exp1.ambi.vege.05.027","daucar","forb",2021-09-09,2022-05-15,"EI","commercial","spring_count",1
"CHE.hi.exp1.ambi.vege.05.027","daucar","forb",2021-09-09,2022-09-26,"EI","commercial","peak_count",1
"CHE.hi.exp1.ambi.vege.05.028","broere","graminoid",2021-09-09,2021-10-26,"CB","commercial","autumn_count",0
"CHE.hi.exp1.ambi.vege.05.028","broere","graminoid",2021-09-09,2022-05-15,"EI","commercial","spring_count",0
"CHE.hi.exp1.ambi.vege.05.028","broere","graminoid",2021-09-09,2022-09-26,"EI","commercial","peak_count",0
"CHE.hi.exp1.ambi.vege.05.029","broere","graminoid",2021-09-09,2021-10-26,"CB","commercial","autumn_count",3
"CHE.hi.exp1.ambi.vege.05.029","broere","graminoid",2021-09-09,2022-05-15,"EI","commercial","spring_count",3
"CHE.hi.exp1.ambi.vege.05.029","broere","graminoid",2021-09-09,2022-09-26,"EI","commercial","peak_count",1
"CHE.hi.exp1.ambi.vege.05.030","hypper","forb",2021-09-09,2021-10-26,"CB","commercial","autumn_count",1
"CHE.hi.exp1.ambi.vege.05.030","hypper","forb",2021-09-09,2022-05-15,"EI","commercial","spring_count",0
"CHE.hi.exp1.ambi.vege.05.030","hypper","forb",2021-09-09,2022-09-26,"EI","commercial","peak_count",0
"CHE.hi.exp1.warm.bare.06.001","cenjac","forb",2021-09-09,2021-10-26,"CB","commercial","autumn_count",0
"CHE.hi.exp1.warm.bare.06.001","cenjac","forb",2021-09-09,2022-05-14,"EI","commercial","spring_count",0
"CHE.hi.exp1.warm.bare.06.001","cenjac","forb",2021-09-09,2022-09-26,"EI","commercial","peak_count",0
"CHE.hi.exp1.warm.bare.06.002","plamed","forb",2021-09-09,2021-10-26,"CB","commercial","autumn_count",0
"CHE.hi.exp1.warm.bare.06.002","plamed","forb",2021-09-09,2022-05-14,"EI","commercial","spring_count",0
"CHE.hi.exp1.warm.bare.06.002","plamed","forb",2021-09-09,2022-09-26,"EI","commercial","peak_count",0
"CHE.hi.exp1.warm.bare.06.003","salpra","forb",2021-09-09,2021-10-26,"CB","commercial","autumn_count",0
"CHE.hi.exp1.warm.bare.06.003","salpra","forb",2021-09-09,2022-05-14,"EI","commercial","spring_count",2
"CHE.hi.exp1.warm.bare.06.003","salpra","forb",2021-09-09,2022-09-26,"EI","commercial","peak_count",0
"CHE.hi.exp1.warm.bare.06.004","medlup","legume",2021-09-09,2021-10-26,"CB","commercial","autumn_count",0
"CHE.hi.exp1.warm.bare.06.004","medlup","legume",2021-09-09,2022-05-14,"EI","commercial","spring_count",2
"CHE.hi.exp1.warm.bare.06.004","medlup","legume",2021-09-09,2022-09-26,"EI","commercial","peak_count",0
"CHE.hi.exp1.warm.bare.06.005","salpra","forb",2021-09-09,2021-10-26,"CB","commercial","autumn_count",0
"CHE.hi.exp1.warm.bare.06.005","salpra","forb",2021-09-09,2022-05-14,"EI","commercial","spring_count",0
"CHE.hi.exp1.warm.bare.06.005","salpra","forb",2021-09-09,2022-09-26,"EI","commercial","peak_count",0
"CHE.hi.exp1.warm.bare.06.006","medlup","legume",2021-09-09,2021-10-26,"CB","commercial","autumn_count",0
"CHE.hi.exp1.warm.bare.06.006","medlup","legume",2021-09-09,2022-05-14,"EI","commercial","spring_count",1
"CHE.hi.exp1.warm.bare.06.006","medlup","legume",2021-09-09,2022-09-26,"EI","commercial","peak_count",0
"CHE.hi.exp1.warm.bare.06.007","silvul","forb",2021-09-09,2021-10-26,"CB","commercial","autumn_count",1
"CHE.hi.exp1.warm.bare.06.007","silvul","forb",2021-09-09,2022-05-14,"EI","commercial","spring_count",2
"CHE.hi.exp1.warm.bare.06.007","silvul","forb",2021-09-09,2022-09-26,"EI","commercial","peak_count",0
"CHE.hi.exp1.warm.bare.06.008","scacol","forb",2021-09-09,2021-10-26,"CB","commercial","autumn_count",0
"CHE.hi.exp1.warm.bare.06.008","scacol","forb",2021-09-09,2022-05-14,"EI","commercial","spring_count",0
"CHE.hi.exp1.warm.bare.06.008","scacol","forb",2021-09-09,2022-09-26,"EI","commercial","peak_count",0
"CHE.hi.exp1.warm.bare.06.009","scacol","forb",2021-09-09,2021-10-26,"CB","commercial","autumn_count",0
"CHE.hi.exp1.warm.bare.06.009","scacol","forb",2021-09-09,2022-05-14,"EI","commercial","spring_count",1
"CHE.hi.exp1.warm.bare.06.009","scacol","forb",2021-09-09,2022-09-26,"EI","commercial","peak_count",0
"CHE.hi.exp1.warm.bare.06.010","cenjac","forb",2021-09-09,2021-10-26,"CB","commercial","autumn_count",1
"CHE.hi.exp1.warm.bare.06.010","cenjac","forb",2021-09-09,2022-05-14,"EI","commercial","spring_count",0
"CHE.hi.exp1.warm.bare.06.010","cenjac","forb",2021-09-09,2022-09-26,"EI","commercial","peak_count",0
"CHE.hi.exp1.warm.bare.06.011","salpra","forb",2021-09-09,2021-10-26,"CB","commercial","autumn_count",0
"CHE.hi.exp1.warm.bare.06.011","salpra","forb",2021-09-09,2022-05-14,"EI","commercial","spring_count",0
"CHE.hi.exp1.warm.bare.06.011","salpra","forb",2021-09-09,2022-09-26,"EI","commercial","peak_count",0
"CHE.hi.exp1.warm.bare.06.012","silvul","forb",2021-09-09,2021-10-26,"CB","commercial","autumn_count",0
"CHE.hi.exp1.warm.bare.06.012","silvul","forb",2021-09-09,2022-05-14,"EI","commercial","spring_count",0
"CHE.hi.exp1.warm.bare.06.012","silvul","forb",2021-09-09,2022-09-26,"EI","commercial","peak_count",0
"CHE.hi.exp1.warm.bare.06.013","hypper","forb",2021-09-09,2021-10-26,"CB","commercial","autumn_count",0
"CHE.hi.exp1.warm.bare.06.013","hypper","forb",2021-09-09,2022-05-14,"EI","commercial","spring_count",0
"CHE.hi.exp1.warm.bare.06.013","hypper","forb",2021-09-09,2022-09-26,"EI","commercial","peak_count",0
"CHE.hi.exp1.warm.bare.06.014","plamed","forb",2021-09-09,2021-10-26,"CB","commercial","autumn_count",0
"CHE.hi.exp1.warm.bare.06.014","plamed","forb",2021-09-09,2022-05-14,"EI","commercial","spring_count",0
"CHE.hi.exp1.warm.bare.06.014","plamed","forb",2021-09-09,2022-09-26,"EI","commercial","peak_count",0
"CHE.hi.exp1.warm.bare.06.015","brapin","graminoid",2021-09-09,2021-10-26,"CB","commercial","autumn_count",1
"CHE.hi.exp1.warm.bare.06.015","brapin","graminoid",2021-09-09,2022-05-14,"EI","commercial","spring_count",0
"CHE.hi.exp1.warm.bare.06.015","brapin","graminoid",2021-09-09,2022-09-26,"EI","commercial","peak_count",0
"CHE.hi.exp1.warm.bare.06.016","silvul","forb",2021-09-09,2021-10-26,"CB","commercial","autumn_count",1
"CHE.hi.exp1.warm.bare.06.016","silvul","forb",2021-09-09,2022-05-14,"EI","commercial","spring_count",5
"CHE.hi.exp1.warm.bare.06.016","silvul","forb",2021-09-09,2022-09-26,"EI","commercial","peak_count",0
"CHE.hi.exp1.warm.bare.06.017","daucar","forb",2021-09-09,2021-10-26,"CB","commercial","autumn_count",0
"CHE.hi.exp1.warm.bare.06.017","daucar","forb",2021-09-09,2022-05-14,"EI","commercial","spring_count",1
"CHE.hi.exp1.warm.bare.06.017","daucar","forb",2021-09-09,2022-09-26,"EI","commercial","peak_count",0
"CHE.hi.exp1.warm.bare.06.018","daucar","forb",2021-09-09,2021-10-26,"CB","commercial","autumn_count",0
"CHE.hi.exp1.warm.bare.06.018","daucar","forb",2021-09-09,2022-05-14,"EI","commercial","spring_count",4
"CHE.hi.exp1.warm.bare.06.018","daucar","forb",2021-09-09,2022-09-26,"EI","commercial","peak_count",0
"CHE.hi.exp1.warm.bare.06.019","cenjac","forb",2021-09-09,2021-10-26,"CB","commercial","autumn_count",1
"CHE.hi.exp1.warm.bare.06.019","cenjac","forb",2021-09-09,2022-05-14,"EI","commercial","spring_count",1
"CHE.hi.exp1.warm.bare.06.019","cenjac","forb",2021-09-09,2022-09-26,"EI","commercial","peak_count",1
"CHE.hi.exp1.warm.bare.06.020","hypper","forb",2021-09-09,2021-10-26,"CB","commercial","autumn_count",0
"CHE.hi.exp1.warm.bare.06.020","hypper","forb",2021-09-09,2022-05-14,"EI","commercial","spring_count",0
"CHE.hi.exp1.warm.bare.06.020","hypper","forb",2021-09-09,2022-09-26,"EI","commercial","peak_count",0
"CHE.hi.exp1.warm.bare.06.021","plamed","forb",2021-09-09,2021-10-26,"CB","commercial","autumn_count",0
"CHE.hi.exp1.warm.bare.06.021","plamed","forb",2021-09-09,2022-05-14,"EI","commercial","spring_count",0
"CHE.hi.exp1.warm.bare.06.021","plamed","forb",2021-09-09,2022-09-26,"EI","commercial","peak_count",0
"CHE.hi.exp1.warm.bare.06.022","medlup","legume",2021-09-09,2021-10-26,"CB","commercial","autumn_count",0
"CHE.hi.exp1.warm.bare.06.022","medlup","legume",2021-09-09,2022-05-14,"EI","commercial","spring_count",0
"CHE.hi.exp1.warm.bare.06.022","medlup","legume",2021-09-09,2022-09-26,"EI","commercial","peak_count",0
"CHE.hi.exp1.warm.bare.06.023","brapin","graminoid",2021-09-09,2021-10-26,"CB","commercial","autumn_count",0
"CHE.hi.exp1.warm.bare.06.023","brapin","graminoid",2021-09-09,2022-05-14,"EI","commercial","spring_count",1
"CHE.hi.exp1.warm.bare.06.023","brapin","graminoid",2021-09-09,2022-09-26,"EI","commercial","peak_count",0
"CHE.hi.exp1.warm.bare.06.024","broere","graminoid",2021-09-09,2021-10-26,"CB","commercial","autumn_count",5
"CHE.hi.exp1.warm.bare.06.024","broere","graminoid",2021-09-09,2022-05-14,"EI","commercial","spring_count",0
"CHE.hi.exp1.warm.bare.06.024","broere","graminoid",2021-09-09,2022-09-26,"EI","commercial","peak_count",0
"CHE.hi.exp1.warm.bare.06.025","scacol","forb",2021-09-09,2021-10-26,"CB","commercial","autumn_count",0
"CHE.hi.exp1.warm.bare.06.025","scacol","forb",2021-09-09,2022-05-14,"EI","commercial","spring_count",0
"CHE.hi.exp1.warm.bare.06.025","scacol","forb",2021-09-09,2022-09-26,"EI","commercial","peak_count",0
"CHE.hi.exp1.warm.bare.06.026","brapin","graminoid",2021-09-09,2021-10-26,"CB","commercial","autumn_count",1
"CHE.hi.exp1.warm.bare.06.026","brapin","graminoid",2021-09-09,2022-05-14,"EI","commercial","spring_count",0
"CHE.hi.exp1.warm.bare.06.026","brapin","graminoid",2021-09-09,2022-09-26,"EI","commercial","peak_count",0
"CHE.hi.exp1.warm.bare.06.027","daucar","forb",2021-09-09,2021-10-26,"CB","commercial","autumn_count",7
"CHE.hi.exp1.warm.bare.06.027","daucar","forb",2021-09-09,2022-05-14,"EI","commercial","spring_count",0
"CHE.hi.exp1.warm.bare.06.027","daucar","forb",2021-09-09,2022-09-26,"EI","commercial","peak_count",0
"CHE.hi.exp1.warm.bare.06.028","broere","graminoid",2021-09-09,2021-10-26,"CB","commercial","autumn_count",6
"CHE.hi.exp1.warm.bare.06.028","broere","graminoid",2021-09-09,2022-05-14,"EI","commercial","spring_count",2
"CHE.hi.exp1.warm.bare.06.028","broere","graminoid",2021-09-09,2022-09-26,"EI","commercial","peak_count",0
"CHE.hi.exp1.warm.bare.06.029","broere","graminoid",2021-09-09,2021-10-26,"CB","commercial","autumn_count",2
"CHE.hi.exp1.warm.bare.06.029","broere","graminoid",2021-09-09,2022-05-14,"EI","commercial","spring_count",1
"CHE.hi.exp1.warm.bare.06.029","broere","graminoid",2021-09-09,2022-09-26,"EI","commercial","peak_count",0
"CHE.hi.exp1.warm.bare.06.030","hypper","forb",2021-09-09,2021-10-26,"CB","commercial","autumn_count",0
"CHE.hi.exp1.warm.bare.06.030","hypper","forb",2021-09-09,2022-05-14,"EI","commercial","spring_count",0
"CHE.hi.exp1.warm.bare.06.030","hypper","forb",2021-09-09,2022-09-26,"EI","commercial","peak_count",0
"CHE.hi.exp1.ambi.vege.06.001","cenjac","forb",2021-09-09,2021-10-26,"CB","commercial","autumn_count",1
"CHE.hi.exp1.ambi.vege.06.001","cenjac","forb",2021-09-09,2022-05-14,"EI","commercial","spring_count",2
"CHE.hi.exp1.ambi.vege.06.001","cenjac","forb",2021-09-09,2022-09-26,"EI","commercial","peak_count",3
"CHE.hi.exp1.ambi.vege.06.002","plamed","forb",2021-09-09,2021-10-26,"CB","commercial","autumn_count",1
"CHE.hi.exp1.ambi.vege.06.002","plamed","forb",2021-09-09,2022-05-14,"EI","commercial","spring_count",0
"CHE.hi.exp1.ambi.vege.06.002","plamed","forb",2021-09-09,2022-09-26,"EI","commercial","peak_count",0
"CHE.hi.exp1.ambi.vege.06.003","salpra","forb",2021-09-09,2021-10-26,"CB","commercial","autumn_count",0
"CHE.hi.exp1.ambi.vege.06.003","salpra","forb",2021-09-09,2022-05-14,"EI","commercial","spring_count",0
"CHE.hi.exp1.ambi.vege.06.003","salpra","forb",2021-09-09,2022-09-26,"EI","commercial","peak_count",0
