"plot_id","releve_id","obs_id","year","month","day","x","y","geometry","xy_precision","altitude_min","altitude_max","aspect","slope","surface","taxon_id","taxon_global","author_global","taxon_no_global","taxon_level","taxon_CH","author_CH","taxon_no_isfs","family","determinavit_cf","specimen_type","species_cover","phenology","total_cover","trees_cover","shrubs_cover","herbaceous_cover","moss_cover","crypto_cover","lichens_cover","algae_cover","litter_cover","soil_cover","rocks_cover","water_cover","open_close","releve_stratum","soil_depth_1","soil_depth_2","soil_depth_3","soil_depth_4","soil_depth_5","soil_depth_6","soil_depth_7","soil_depth_8","soil_depth_9","soil_depth_10","observer_initials","locality_descript","comments"
"434.OID",2980143,15131112,2023,9,19,9.497983982,46.91244282,"POINT(9.497983981719983 46.91244281978028)",3.79,1900.6,NA,128,29,4,1010490,"Carlina acaulis","L.","89436","species","Carlina acaulis","L.",95800,"Asteraceae","-",NA,0.5,"V",67,0,0,66,6,0,1,0,5,2,26,0,"open","herbaceous","9","9","0","0","5","7","1","1","8","5","KC","Rocky alpine pasture",NA
"434.OID",2980143,15131417,2023,9,19,9.497983982,46.91244282,"POINT(9.497983981719983 46.91244281978028)",3.79,1900.6,NA,128,29,4,1011270,"Cerastium arvense","L.","588238","species","Cerastium arvense","L.",102595,"Caryophyllaceae","-",NA,0.1,"V",67,0,0,66,6,0,1,0,5,2,26,0,"open","herbaceous","9","9","0","0","5","7","1","1","8","5","KC","Rocky alpine pasture",NA
"434.OID",2980143,15131259,2023,9,19,9.497983982,46.91244282,"POINT(9.497983981719983 46.91244281978028)",3.79,1900.6,NA,128,29,4,1043170,"Sempervivum tectorum","L.","435846","species","Sempervivum tectorum","L.",387100,"Crassulaceae","-",NA,0.1,"V",67,0,0,66,6,0,1,0,5,2,26,0,"open","herbaceous","9","9","0","0","5","7","1","1","8","5","KC","Rocky alpine pasture",NA
"434.OID",2980143,15131234,2023,9,19,9.497983982,46.91244282,"POINT(9.497983981719983 46.91244281978028)",3.79,1900.6,NA,128,29,4,1037700,"Ranunculus montanus","Willd.","456976","aggr.","Ranunculus montanus aggr.",NA,339505,"Ranunculaceae","-",NA,0.1,"V",67,0,0,66,6,0,1,0,5,2,26,0,"open","herbaceous","9","9","0","0","5","7","1","1","8","5","KC","Rocky alpine pasture",NA
"434.OID",2980143,15131223,2023,9,19,9.497983982,46.91244282,"POINT(9.497983981719983 46.91244281978028)",3.79,1900.6,NA,128,29,4,1023490,"Hieracium villosum","Jacq.","136983","aggr.","Hieracium villosum aggr.",NA,205900,"Asteraceae","-",NA,0.1,"V",67,0,0,66,6,0,1,0,5,2,26,0,"open","herbaceous","9","9","0","0","5","7","1","1","8","5","KC","Rocky alpine pasture",NA
"434.OID",2980143,15131210,2023,9,19,9.497983982,46.91244282,"POINT(9.497983981719983 46.91244281978028)",3.79,1900.6,NA,128,29,4,1040470,"Sagina procumbens","L.","432607","species","Sagina procumbens","L.",362200,"Caryophyllaceae","-",NA,0.1,"V",67,0,0,66,6,0,1,0,5,2,26,0,"open","herbaceous","9","9","0","0","5","7","1","1","8","5","KC","Rocky alpine pasture",NA
"434.OID",2980143,15131198,2023,9,19,9.497983982,46.91244282,"POINT(9.497983981719983 46.91244281978028)",3.79,1900.6,NA,128,29,4,1000460,"Clinopodium alpinum","(L.) Kuntze","1657220","species","Acinos alpinus","(L.) Moench",2800,"Lamiaceae","-",NA,0.1,"V",67,0,0,66,6,0,1,0,5,2,26,0,"open","herbaceous","9","9","0","0","5","7","1","1","8","5","KC","Rocky alpine pasture",NA
"434.OID",2980143,15131188,2023,9,19,9.497983982,46.91244282,"POINT(9.497983981719983 46.91244281978028)",3.79,1900.6,NA,128,29,4,1026710,"Leucanthemum vulgare","Lam.","37102","aggr.","Leucanthemum vulgare aggr.",NA,236905,"Asteraceae","-",NA,0.1,"V",67,0,0,66,6,0,1,0,5,2,26,0,"open","herbaceous","9","9","0","0","5","7","1","1","8","5","KC","Rocky alpine pasture",NA
"434.OID",2980143,15131176,2023,9,19,9.497983982,46.91244282,"POINT(9.497983981719983 46.91244281978028)",3.79,1900.6,NA,128,29,4,1017490,"Erigeron alpinus","L.","91833","species","Erigeron alpinus","L.",153600,"Asteraceae","-",NA,0.1,"V",67,0,0,66,6,0,1,0,5,2,26,0,"open","herbaceous","9","9","0","0","5","7","1","1","8","5","KC","Rocky alpine pasture",NA
"434.OID",2980143,15131166,2023,9,19,9.497983982,46.91244282,"POINT(9.497983981719983 46.91244281978028)",3.79,1900.6,NA,128,29,4,1042120,"Scabiosa lucida","Vill.","493825","species","Scabiosa lucida","Vill.",377100,"Caprifoliaceae","-",NA,0.1,"V",67,0,0,66,6,0,1,0,5,2,26,0,"open","herbaceous","9","9","0","0","5","7","1","1","8","5","KC","Rocky alpine pasture",NA
"434.OID",2980143,15131151,2023,9,19,9.497983982,46.91244282,"POINT(9.497983981719983 46.91244281978028)",3.79,1900.6,NA,128,29,4,1001060,"Alpagrostis alpina","(Scop.) P.M.Peterson, Romasch., Soreng & Sylvester","1455153","species","Agrostis alpina","Scop.",8400,"Poaceae","-",NA,0.1,"V",67,0,0,66,6,0,1,0,5,2,26,0,"open","herbaceous","9","9","0","0","5","7","1","1","8","5","KC","Rocky alpine pasture",NA
"434.OID",2980143,15131143,2023,9,19,9.497983982,46.91244282,"POINT(9.497983981719983 46.91244281978028)",3.79,1900.6,NA,128,29,4,1020390,"Galium anisophyllon","Vill.","959662","species","Galium anisophyllon","Vill.",177500,"Rubiaceae","-",NA,0.1,"V",67,0,0,66,6,0,1,0,5,2,26,0,"open","herbaceous","9","9","0","0","5","7","1","1","8","5","KC","Rocky alpine pasture",NA
"435.OID",2980102,15128068,2023,9,20,9.502245,46.89759667,"POINT(9.502245 46.89759667)",1.7,1788.9,NA,104,34,4,1019470,"Festuca rubra","L.","863572","aggr.","Festuca rubra aggr.",NA,170200,"Poaceae","-",NA,45,"E",95,0,0,95,0,0,0,0,1,4,0,0,"open","herbaceous","19","15","19","15","11","12","37","17","15","25","ND","Grassland in clearing in coniferous forest",NA
"435.OID",2980102,15128082,2023,9,20,9.502245,46.89759667,"POINT(9.502245 46.89759667)",1.7,1788.9,NA,104,34,4,1001410,"Alchemilla conjuncta","Bab.","989884","superaggr.","Alchemilla conjuncta superaggr.",NA,12100,"Rosaceae","-",NA,15,"V",95,0,0,95,0,0,0,0,1,4,0,0,"open","herbaceous","19","15","19","15","11","12","37","17","15","25","ND","Grassland in clearing in coniferous forest",NA
"435.OID",2980102,15128080,2023,9,20,9.502245,46.89759667,"POINT(9.502245 46.89759667)",1.7,1788.9,NA,104,34,4,1023200,"Pilosella officinarum","Vaill.","68007","species","Hieracium pilosella","L.",203400,"Asteraceae","-",NA,15,"V",95,0,0,95,0,0,0,0,1,4,0,0,"open","herbaceous","19","15","19","15","11","12","37","17","15","25","ND","Grassland in clearing in coniferous forest",NA
"435.OID",2980102,15128089,2023,9,20,9.502245,46.89759667,"POINT(9.502245 46.89759667)",1.7,1788.9,NA,104,34,4,1022180,"Helianthemum nummularium","(L.) Mill.","1577356","species","Helianthemum nummularium","(L.) Mill.",194895,"Cistaceae","-",NA,10,"E",95,0,0,95,0,0,0,0,1,4,0,0,"open","herbaceous","19","15","19","15","11","12","37","17","15","25","ND","Grassland in clearing in coniferous forest",NA
"435.OID",2980102,15128079,2023,9,20,9.502245,46.89759667,"POINT(9.502245 46.89759667)",1.7,1788.9,NA,104,34,4,1034280,"Plantago atrata","Hoppe","481453","species","Plantago atrata","Hoppe",307250,"Plantaginaceae","-",NA,8,"V",95,0,0,95,0,0,0,0,1,4,0,0,"open","herbaceous","19","15","19","15","11","12","37","17","15","25","ND","Grassland in clearing in coniferous forest",NA
"435.OID",2980102,15128087,2023,9,20,9.502245,46.89759667,"POINT(9.502245 46.89759667)",1.7,1788.9,NA,104,34,4,1001080,"Agrostis capillaris","L.","833484","species","Agrostis capillaris","L.",8600,"Poaceae","-",NA,5,"FD",95,0,0,95,0,0,0,0,1,4,0,0,"open","herbaceous","19","15","19","15","11","12","37","17","15","25","ND","Grassland in clearing in coniferous forest",NA
"435.OID",2980102,15128090,2023,9,20,9.502245,46.89759667,"POINT(9.502245 46.89759667)",1.7,1788.9,NA,104,34,4,1034830,"Polygaloides chamaebuxus","(L.) O.Schwarz","481803","species","Polygala chamaebuxus","L.",312700,"Polygalaceae","-",NA,3,"BF",95,0,0,95,0,0,0,0,1,4,0,0,"open","herbaceous","19","15","19","15","11","12","37","17","15","25","ND","Grassland in clearing in coniferous forest",NA
"435.OID",2980102,15128088,2023,9,20,9.502245,46.89759667,"POINT(9.502245 46.89759667)",1.7,1788.9,NA,104,34,4,1002440,"Alchemilla vulgaris","L.","998276","aggr.","Alchemilla vulgaris aggr.",NA,21100,"Rosaceae","-",NA,3,"V",95,0,0,95,0,0,0,0,1,4,0,0,"open","herbaceous","19","15","19","15","11","12","37","17","15","25","ND","Grassland in clearing in coniferous forest",NA
"435.OID",2980102,15128086,2023,9,20,9.502245,46.89759667,"POINT(9.502245 46.89759667)",1.7,1788.9,NA,104,34,4,1042120,"Scabiosa lucida","Vill.","493825","species","Scabiosa lucida","Vill.",377100,"Caprifoliaceae","-",NA,3,"SE",95,0,0,95,0,0,0,0,1,4,0,0,"open","herbaceous","19","15","19","15","11","12","37","17","15","25","ND","Grassland in clearing in coniferous forest",NA
"435.OID",2980102,15128077,2023,9,20,9.502245,46.89759667,"POINT(9.502245 46.89759667)",1.7,1788.9,NA,104,34,4,1027510,"Lotus corniculatus","L.","207542","aggr.","Lotus corniculatus aggr.",NA,244410,"Fabaceae","-",NA,3,"V",95,0,0,95,0,0,0,0,1,4,0,0,"open","herbaceous","19","15","19","15","11","12","37","17","15","25","ND","Grassland in clearing in coniferous forest",NA
"435.OID",2980102,15128058,2023,9,20,9.502245,46.89759667,"POINT(9.502245 46.89759667)",1.7,1788.9,NA,104,34,4,1009170,"Carduus defloratus","L.","132991","species","Carduus defloratus","L.",81595,"Asteraceae","-",NA,2,"V",95,0,0,95,0,0,0,0,1,4,0,0,"open","herbaceous","19","15","19","15","11","12","37","17","15","25","ND","Grassland in clearing in coniferous forest",NA
"435.OID",2980102,15128083,2023,9,20,9.502245,46.89759667,"POINT(9.502245 46.89759667)",1.7,1788.9,NA,104,34,4,1036480,"Prunella vulgaris","L.","278763","species","Prunella vulgaris","L.",328100,"Lamiaceae","-",NA,1,"S",95,0,0,95,0,0,0,0,1,4,0,0,"open","herbaceous","19","15","19","15","11","12","37","17","15","25","ND","Grassland in clearing in coniferous forest",NA
"435.OID",2980102,15128081,2023,9,20,9.502245,46.89759667,"POINT(9.502245 46.89759667)",1.7,1788.9,NA,104,34,4,1018685,"Euphrasia officinalis subsp. pratensis","Fr.","1377276","aggr.","Euphrasia rostkoviana aggr.",NA,163850,"Orobanchaceae","-",NA,1,"FD",95,0,0,95,0,0,0,0,1,4,0,0,"open","herbaceous","19","15","19","15","11","12","37","17","15","25","ND","Grassland in clearing in coniferous forest",NA
"435.OID",2980102,15128076,2023,9,20,9.502245,46.89759667,"POINT(9.502245 46.89759667)",1.7,1788.9,NA,104,34,4,1000460,"Clinopodium alpinum","(L.) Kuntze","1657220","species","Acinos alpinus","(L.) Moench",2800,"Lamiaceae","-",NA,1,"V",95,0,0,95,0,0,0,0,1,4,0,0,"open","herbaceous","19","15","19","15","11","12","37","17","15","25","ND","Grassland in clearing in coniferous forest",NA
"435.OID",2980102,15128070,2023,9,20,9.502245,46.89759667,"POINT(9.502245 46.89759667)",1.7,1788.9,NA,104,34,4,1010490,"Carlina acaulis","L.","89436","species","Carlina acaulis","L.",95800,"Asteraceae","-",NA,1,"V",95,0,0,95,0,0,0,0,1,4,0,0,"open","herbaceous","19","15","19","15","11","12","37","17","15","25","ND","Grassland in clearing in coniferous forest",NA
"435.OID",2980102,15128053,2023,9,20,9.502245,46.89759667,"POINT(9.502245 46.89759667)",1.7,1788.9,NA,104,34,4,1003960,"Anthoxanthum odoratum","L.","839912","aggr.","Anthoxanthum odoratum aggr.",NA,35500,"Poaceae","-",NA,1,"V",95,0,0,95,0,0,0,0,1,4,0,0,"open","herbaceous","19","15","19","15","11","12","37","17","15","25","ND","Grassland in clearing in coniferous forest",NA
"435.OID",2980102,15128052,2023,9,20,9.502245,46.89759667,"POINT(9.502245 46.89759667)",1.7,1788.9,NA,104,34,4,1026330,"Leontodon hispidus","L.","18560","species","Leontodon hispidus","L.",233000,"Asteraceae","-",NA,1,"V",95,0,0,95,0,0,0,0,1,4,0,0,"open","herbaceous","19","15","19","15","11","12","37","17","15","25","ND","Grassland in clearing in coniferous forest",NA
"435.OID",2980102,15128078,2023,9,20,9.502245,46.89759667,"POINT(9.502245 46.89759667)",1.7,1788.9,NA,104,34,4,1037700,"Ranunculus montanus","Willd.","456976","aggr.","Ranunculus montanus aggr.",NA,339505,"Ranunculaceae","CF",NA,0.5,"V",95,0,0,95,0,0,0,0,1,4,0,0,"open","herbaceous","19","15","19","15","11","12","37","17","15","25","ND","Grassland in clearing in coniferous forest",NA
"435.OID",2980102,15128075,2023,9,20,9.502245,46.89759667,"POINT(9.502245 46.89759667)",1.7,1788.9,NA,104,34,4,1004070,"Anthyllis vulneraria","L.","207482","species","Anthyllis vulneraria","L.",36790,"Fabaceae","-",NA,0.5,"V",95,0,0,95,0,0,0,0,1,4,0,0,"open","herbaceous","19","15","19","15","11","12","37","17","15","25","ND","Grassland in clearing in coniferous forest",NA
"435.OID",2980102,15128073,2023,9,20,9.502245,46.89759667,"POINT(9.502245 46.89759667)",1.7,1788.9,NA,104,34,4,1044540,"Soldanella alpina","L.","497106","species","Soldanella alpina","L.",400600,"Primulaceae","-",NA,0.5,"V",95,0,0,95,0,0,0,0,1,4,0,0,"open","herbaceous","19","15","19","15","11","12","37","17","15","25","ND","Grassland in clearing in coniferous forest",NA
"435.OID",2980102,15128063,2023,9,20,9.502245,46.89759667,"POINT(9.502245 46.89759667)",1.7,1788.9,NA,104,34,4,1021530,"Geranium sylvaticum","L.","693863","species","Geranium sylvaticum","L.",189300,"Geraniaceae","-",NA,0.5,"V",95,0,0,95,0,0,0,0,1,4,0,0,"open","herbaceous","19","15","19","15","11","12","37","17","15","25","ND","Grassland in clearing in coniferous forest",NA
"435.OID",2980102,15128085,2023,9,20,9.502245,46.89759667,"POINT(9.502245 46.89759667)",1.7,1788.9,NA,104,34,4,1008650,"Campanula scheuchzeri","Vill.","820596","species","Campanula scheuchzeri","Vill.",77200,"Campanulaceae","-",NA,0.1,"V",95,0,0,95,0,0,0,0,1,4,0,0,"open","herbaceous","19","15","19","15","11","12","37","17","15","25","ND","Grassland in clearing in coniferous forest",NA
"435.OID",2980102,15128084,2023,9,20,9.502245,46.89759667,"POINT(9.502245 46.89759667)",1.7,1788.9,NA,104,34,4,1020390,"Galium anisophyllon","Vill.","959662","species","Galium anisophyllon","Vill.",177500,"Rubiaceae","-",NA,0.1,"V",95,0,0,95,0,0,0,0,1,4,0,0,"open","herbaceous","19","15","19","15","11","12","37","17","15","25","ND","Grassland in clearing in coniferous forest",NA
"435.OID",2980102,15128074,2023,9,20,9.502245,46.89759667,"POINT(9.502245 46.89759667)",1.7,1788.9,NA,104,34,4,1049210,"Veronica chamaedrys","L.","413664","species","Veronica chamaedrys","L.",441400,"Plantaginaceae","-",NA,0.1,"SE",95,0,0,95,0,0,0,0,1,4,0,0,"open","herbaceous","19","15","19","15","11","12","37","17","15","25","ND","Grassland in clearing in coniferous forest",NA
"435.OID",2980102,15128071,2023,9,20,9.502245,46.89759667,"POINT(9.502245 46.89759667)",1.7,1788.9,NA,104,34,4,1047630,"Trifolium repens","L.","208384","species","Trifolium repens","L.",427100,"Fabaceae","-",NA,0.1,"V",95,0,0,95,0,0,0,0,1,4,0,0,"open","herbaceous","19","15","19","15","11","12","37","17","15","25","ND","Grassland in clearing in coniferous forest",NA
"435.OID",2980102,15128069,2023,9,20,9.502245,46.89759667,"POINT(9.502245 46.89759667)",1.7,1788.9,NA,104,34,4,1035790,"Potentilla crantzii","(Crantz) Fritsch","981492","species","Potentilla crantzii","(Crantz) Fritsch",322100,"Rosaceae","-",NA,0.1,"V",95,0,0,95,0,0,0,0,1,4,0,0,"open","herbaceous","19","15","19","15","11","12","37","17","15","25","ND","Grassland in clearing in coniferous forest",NA
"435.OID",2980102,15128067,2023,9,20,9.502245,46.89759667,"POINT(9.502245 46.89759667)",1.7,1788.9,NA,104,34,4,1022390,"Avenula pubescens","(Huds.) Dumort.","844441","species","Helictotrichon pubescens","(Huds.) Pilg.",196800,"Poaceae","-",NA,0.1,"O",95,0,0,95,0,0,0,0,1,4,0,0,"open","herbaceous","19","15","19","15","11","12","37","17","15","25","ND","Grassland in clearing in coniferous forest",NA
"435.OID",2980102,15128066,2023,9,20,9.502245,46.89759667,"POINT(9.502245 46.89759667)",1.7,1788.9,NA,104,34,4,1033670,"Phyteuma orbiculare","L.","809266","species","Phyteuma orbiculare","L.",301800,"Campanulaceae","-",NA,0.1,"V",95,0,0,95,0,0,0,0,1,4,0,0,"open","herbaceous","19","15","19","15","11","12","37","17","15","25","ND","Grassland in clearing in coniferous forest",NA
"435.OID",2980102,15128065,2023,9,20,9.502245,46.89759667,"POINT(9.502245 46.89759667)",1.7,1788.9,NA,104,34,4,1019920,"Fragaria vesca","L.","984734","species","Fragaria vesca","L.",173800,"Rosaceae","-",NA,0.1,"V",95,0,0,95,0,0,0,0,1,4,0,0,"open","herbaceous","19","15","19","15","11","12","37","17","15","25","ND","Grassland in clearing in coniferous forest",NA
"435.OID",2980102,15128064,2023,9,20,9.502245,46.89759667,"POINT(9.502245 46.89759667)",1.7,1788.9,NA,104,34,4,1047410,"Trifolium badium","Schreb.","209230","species","Trifolium badium","Schreb.",424900,"Fabaceae","-",NA,0.1,"F",95,0,0,95,0,0,0,0,1,4,0,0,"open","herbaceous","19","15","19","15","11","12","37","17","15","25","ND","Grassland in clearing in coniferous forest",NA
"435.OID",2980102,15128062,2023,9,20,9.502245,46.89759667,"POINT(9.502245 46.89759667)",1.7,1788.9,NA,104,34,4,1007200,"Briza media","L.","846484","species","Briza media","L.",65200,"Poaceae","-",NA,0.1,"O",95,0,0,95,0,0,0,0,1,4,0,0,"open","herbaceous","19","15","19","15","11","12","37","17","15","25","ND","Grassland in clearing in coniferous forest",NA
"435.OID",2980102,15128061,2023,9,20,9.502245,46.89759667,"POINT(9.502245 46.89759667)",1.7,1788.9,NA,104,34,4,1035720,"Potentilla aurea","L.","992674","species","Potentilla aurea","L.",321300,"Rosaceae","-",NA,0.1,"V",95,0,0,95,0,0,0,0,1,4,0,0,"open","herbaceous","19","15","19","15","11","12","37","17","15","25","ND","Grassland in clearing in coniferous forest",NA
"435.OID",2980102,15128060,2023,9,20,9.502245,46.89759667,"POINT(9.502245 46.89759667)",1.7,1788.9,NA,104,34,4,1026050,"Lathyrus pratensis","L.","208039","species","Lathyrus pratensis","L.",230400,"Fabaceae","-",NA,0.1,"V",95,0,0,95,0,0,0,0,1,4,0,0,"open","herbaceous","19","15","19","15","11","12","37","17","15","25","ND","Grassland in clearing in coniferous forest",NA
"435.OID",2980102,15128059,2023,9,20,9.502245,46.89759667,"POINT(9.502245 46.89759667)",1.7,1788.9,NA,104,34,4,1000320,"Achillea millefolium","L.","42210","aggr.","Achillea millefolium aggr.",NA,1706,"Asteraceae","-",NA,0.1,"V",95,0,0,95,0,0,0,0,1,4,0,0,"open","herbaceous","19","15","19","15","11","12","37","17","15","25","ND","Grassland in clearing in coniferous forest",NA
"435.OID",2980102,15128057,2023,9,20,9.502245,46.89759667,"POINT(9.502245 46.89759667)",1.7,1788.9,NA,104,34,4,1027130,"Linum catharticum","L.","358626","species","Linum catharticum","L.",241100,"Linaceae","-",NA,0.1,"E",95,0,0,95,0,0,0,0,1,4,0,0,"open","herbaceous","19","15","19","15","11","12","37","17","15","25","ND","Grassland in clearing in coniferous forest",NA
"435.OID",2980102,15128056,2023,9,20,9.502245,46.89759667,"POINT(9.502245 46.89759667)",1.7,1788.9,NA,104,34,4,1009510,"Carex caryophyllea","Latourr.","340254","species","Carex caryophyllea","Latourr.",84900,"Cyperaceae","-",NA,0.1,"V",95,0,0,95,0,0,0,0,1,4,0,0,"open","herbaceous","19","15","19","15","11","12","37","17","15","25","ND","Grassland in clearing in coniferous forest",NA
"435.OID",2980102,15128055,2023,9,20,9.502245,46.89759667,"POINT(9.502245 46.89759667)",1.7,1788.9,NA,104,34,4,1027785,"Luzula multiflora","(Ehrh.) Lej.","769868","aggr.","Luzula multiflora aggr.",NA,247150,"Juncaceae","-",NA,0.1,"S",95,0,0,95,0,0,0,0,1,4,0,0,"open","herbaceous","19","15","19","15","11","12","37","17","15","25","ND","Grassland in clearing in coniferous forest",NA
"435.OID",2980102,15128054,2023,9,20,9.502245,46.89759667,"POINT(9.502245 46.89759667)",1.7,1788.9,NA,104,34,4,1033370,"Phleum hirsutum","Honck.","881752","species","Phleum hirsutum","Honck.",299600,"Poaceae","-",NA,0.1,"V",95,0,0,95,0,0,0,0,1,4,0,0,"open","herbaceous","19","15","19","15","11","12","37","17","15","25","ND","Grassland in clearing in coniferous forest",NA
"436.OID",2978632,15013405,2023,8,16,9.43105018,46.8510098,"POINT(9.43105018 46.8510098)",3.79,1750,NA,176,45,4,1010340,"Carex sempervirens","Vill.","346054","species","Carex sempervirens","Vill.",93900,"Cyperaceae","-",NA,55,"FD",89,0,24,85,0,0,0,0,3,8,1,0,"open","herbaceous","10","12","3","3","4","5","1","5","7","6","KC",NA,NA
"436.OID",2978632,15013394,2023,8,16,9.43105018,46.8510098,"POINT(9.43105018 46.8510098)",3.79,1750,NA,176,45,4,1025810,"Larix decidua","Mill.","1616552","species","Larix decidua","Mill.",227200,"Pinaceae","-",NA,24,"V",89,0,24,85,0,0,0,0,3,8,1,0,"open","tree","10","12","3","3","4","5","1","5","7","6","KC",NA,NA
"436.OID",2978632,15013429,2023,8,16,9.43105018,46.8510098,"POINT(9.43105018 46.8510098)",3.79,1750,NA,176,45,4,1001080,"Agrostis capillaris","L.","833484","species","Agrostis capillaris","L.",8600,"Poaceae","-",NA,6,"V",89,0,24,85,0,0,0,0,3,8,1,0,"open","herbaceous","10","12","3","3","4","5","1","5","7","6","KC",NA,NA
"436.OID",2978632,15013411,2023,8,16,9.43105018,46.8510098,"POINT(9.43105018 46.8510098)",3.79,1750,NA,176,45,4,1043700,"Sesleria caerulea","(L.) Ard.","890468","species","Sesleria caerulea","(L.) Ard.",392200,"Poaceae","-",NA,6,"V",89,0,24,85,0,0,0,0,3,8,1,0,"open","herbaceous","10","12","3","3","4","5","1","5","7","6","KC",NA,NA
