"unique_plant_ID","species","functional_group","date_measurement","date_planting","collector","survival","height_vegetative_str","height_reproductive_str","height_vegetative","height_reproductive","vegetative_width","height_nathan","stem_diameter","leaf_length1","leaf_length2","leaf_length3","leaf_width","petiole_length","number_leaves","number_tillers","number_branches","number_leafclusters","number_flowers","mean_inflorescence_size","herbivory"
"CHE.hi.ambi.vege.wf.05.20.1","silvul","forb",2022-07-26,2021-06-17,"EI","1",97,NA,NA,NA,NA,NA,NA,13,17,11,NA,NA,20,NA,NA,NA,NA,NA,"0"
"CHE.hi.ambi.vege.wf.05.22.1","silvul","forb",2022-07-26,2021-06-17,"EI","1",123,NA,NA,NA,NA,NA,NA,16,14,15,NA,NA,16,NA,NA,NA,NA,NA,"0"
"CHE.hi.warm.bare.wf.06.11.1","silvul","forb",2022-07-13,2021-06-17,"CM","1",372,444,NA,NA,NA,NA,NA,24,23,22,NA,NA,146,NA,NA,NA,121,NA,"0"
"CHE.hi.warm.bare.wf.06.20.1","silvul","forb",2022-07-13,2021-06-17,"CM","1",278,415,NA,NA,NA,NA,NA,38,36,30,NA,NA,250,NA,NA,NA,63,NA,"0"
"CHE.hi.warm.bare.wf.06.22.1","silvul","forb",2022-07-13,2021-06-17,"CM","1",289,358,NA,NA,NA,NA,NA,47,46,44,NA,NA,558,NA,NA,NA,146,NA,"0"
"CHE.hi.ambi.vege.wf.06.11.1","silvul","forb",2022-07-26,2021-06-17,"EI","1",47,NA,NA,NA,NA,NA,NA,21,20,19,NA,NA,18,NA,NA,NA,NA,NA,"0"
"CHE.hi.ambi.vege.wf.06.20.1","silvul","forb",2022-07-26,2021-06-17,"EI","1",98,NA,NA,NA,NA,NA,NA,21,18,18,NA,NA,28,NA,NA,NA,NA,NA,"0"
"CHE.hi.ambi.vege.wf.06.22.1","silvul","forb",2022-07-26,2021-06-17,"EI","1",80,NA,NA,NA,NA,NA,NA,18,17,18,NA,NA,10,NA,NA,NA,NA,NA,"0"
"CHE.hi.ambi.bare.wf.06.11.1","silvul","forb",2022-07-13,2021-06-17,"CM","1",106,174,NA,NA,NA,NA,NA,26,24,20,NA,NA,150,NA,NA,NA,6,NA,"0"
"CHE.hi.ambi.bare.wf.06.20.1","silvul","forb",2022-07-13,2021-06-17,"CM","1",330,385,NA,NA,NA,NA,NA,36,33,31,NA,NA,150,NA,NA,NA,74,NA,"0"
"CHE.hi.ambi.bare.wf.06.22.1","silvul","forb",2022-07-13,2021-06-17,"CM","1",317,400,NA,NA,NA,NA,NA,32,27,24,NA,NA,166,NA,NA,NA,38,NA,"0"
"CHE.hi.warm.vege.wf.06.11.1","silvul","forb",2022-07-26,2021-06-17,"EI","1",70,NA,NA,NA,NA,NA,NA,18,18,17,NA,NA,8,NA,NA,NA,NA,NA,"0"
"CHE.hi.warm.vege.wf.06.20.1","silvul","forb",2022-07-26,2021-06-17,"EI","1",62,NA,NA,NA,NA,NA,NA,22,23,19,NA,NA,8,NA,NA,NA,NA,NA,"0"
"CHE.hi.warm.vege.wf.06.22.1","silvul","forb",2022-07-26,2021-06-17,"EI","1",72,NA,NA,NA,NA,NA,NA,22,22,21,NA,NA,10,NA,NA,NA,NA,NA,"0"
"CHE.hi.warm.bare.wf.07.11.1","silvul","forb",2022-07-13,2021-06-17,"CB","1",334,504,NA,NA,NA,NA,NA,27,27,32,NA,NA,148,NA,NA,NA,164,NA,"0"
"CHE.hi.warm.bare.wf.07.20.1","silvul","forb",2022-07-13,2021-06-17,"CB","1",166,236,NA,NA,NA,NA,NA,46,41,41,NA,NA,151,NA,NA,NA,8,NA,"0"
"CHE.hi.warm.bare.wf.07.22.1","silvul","forb",2022-07-13,2021-06-17,"CB","1",278,456,NA,NA,NA,NA,NA,30,27,27,NA,NA,393,NA,NA,NA,110,NA,"0"
"CHE.hi.ambi.vege.wf.07.11.1","silvul","forb",2022-07-26,2021-06-17,"EI","1",18,NA,NA,NA,NA,NA,NA,12,12,13,NA,NA,12,NA,NA,NA,NA,NA,"0"
"CHE.hi.ambi.vege.wf.07.20.1","silvul","forb",2022-07-26,2021-06-17,"EI","1",38,NA,NA,NA,NA,NA,NA,21,19,19,NA,NA,28,NA,NA,NA,NA,NA,"0"
"CHE.hi.ambi.vege.wf.07.22.2","silvul","forb",2022-07-26,2021-09-21,"EI","1",35,NA,NA,NA,NA,NA,NA,17,16,17,NA,NA,20,NA,NA,NA,NA,NA,"0"
"CHE.hi.warm.vege.wf.07.11.1","silvul","forb",2022-07-26,2021-06-17,"EI","1",78,NA,NA,NA,NA,NA,NA,20,18,17,NA,NA,24,NA,NA,NA,NA,NA,"0"
"CHE.hi.warm.vege.wf.07.20.1","silvul","forb",2022-07-26,2021-06-17,"EI","1",40,NA,NA,NA,NA,NA,NA,18,16,16,NA,NA,6,NA,NA,NA,NA,NA,"0"
"CHE.hi.warm.vege.wf.07.22.1","silvul","forb",2022-07-26,2021-06-17,"EI","1",74,NA,NA,NA,NA,NA,NA,23,24,25,NA,NA,12,NA,NA,NA,NA,NA,"0"
"CHE.hi.ambi.bare.wf.07.11.1","silvul","forb",2022-07-13,2021-06-17,"CM","1",338,356,NA,NA,NA,NA,NA,38,35,33,NA,NA,126,NA,NA,NA,52,NA,"0"
"CHE.hi.ambi.bare.wf.07.20.1","silvul","forb",2022-07-13,2021-06-17,"CM","1",188,302,NA,NA,NA,NA,NA,30,29,28,NA,NA,216,NA,NA,NA,65,NA,"0"
"CHE.hi.ambi.bare.wf.07.22.1","silvul","forb",2022-07-13,2021-06-17,"CM","1",180,236,NA,NA,NA,NA,NA,30,29,24,NA,NA,144,NA,NA,NA,33,NA,"0"
"CHE.hi.ambi.vege.wf.08.11.1","silvul","forb",2022-07-26,2021-06-17,"EI","1",94,NA,NA,NA,NA,NA,NA,22,22,23,NA,NA,20,NA,NA,NA,NA,NA,"0"
"CHE.hi.ambi.vege.wf.08.20.1","silvul","forb",2022-07-26,2021-06-17,"EI","1",93,NA,NA,NA,NA,NA,NA,25,23,22,NA,NA,22,NA,NA,NA,NA,NA,"0"
"CHE.hi.ambi.vege.wf.08.22.1","silvul","forb",2022-07-26,2021-06-17,"EI","1",73,NA,NA,NA,NA,NA,NA,16,17,10,NA,NA,12,NA,NA,NA,NA,NA,"1"
"CHE.hi.warm.bare.wf.08.11.1","silvul","forb",2022-07-13,2021-06-17,"CM","1",280,308,NA,NA,NA,NA,NA,25,23,22,NA,NA,64,NA,NA,NA,24,NA,"0"
"CHE.hi.warm.bare.wf.08.20.1","silvul","forb",2022-07-13,2021-06-17,"CM","1",224,329,NA,NA,NA,NA,NA,27,26,24,NA,NA,66,NA,NA,NA,19,NA,"0"
"CHE.hi.warm.bare.wf.08.22.1","silvul","forb",2022-07-13,2021-06-17,"CM","1",320,360,NA,NA,NA,NA,NA,20,19,18,NA,NA,178,NA,NA,NA,15,NA,"0"
"CHE.hi.ambi.bare.wf.08.11.1","silvul","forb",2022-07-13,2021-06-17,"CM","1",285,380,NA,NA,NA,NA,NA,26,24,23,NA,NA,312,NA,NA,NA,76,NA,"0"
"CHE.hi.ambi.bare.wf.08.20.1","silvul","forb",2022-07-13,2021-06-17,"CM","1",273,359,NA,NA,NA,NA,NA,27,25,22,NA,NA,218,NA,NA,NA,127,NA,"0"
"CHE.hi.ambi.bare.wf.08.22.1","silvul","forb",2022-07-13,2021-06-17,"CM","1",461,575,NA,NA,NA,NA,NA,38,36,34,NA,NA,398,NA,NA,NA,227,NA,"0"
"CHE.hi.warm.vege.wf.08.11.1","silvul","forb",2022-07-26,2021-06-17,"EI","1",46,NA,NA,NA,NA,NA,NA,17,15,14,NA,NA,12,NA,NA,NA,NA,NA,"0"
"CHE.hi.warm.vege.wf.08.20.1","silvul","forb",2022-07-26,2021-06-17,"EI","1",85,NA,NA,NA,NA,NA,NA,16,18,19,NA,NA,24,NA,NA,NA,NA,NA,"0"
"CHE.hi.warm.vege.wf.08.22.1","silvul","forb",2022-07-26,2021-06-17,"EI","1",70,NA,NA,NA,NA,NA,NA,17,17,16,NA,NA,16,NA,NA,NA,NA,NA,"0"
"CHE.hi.warm.bare.wf.09.11.1","silvul","forb",2022-07-13,2021-06-17,"CM","1",126,221,NA,NA,NA,NA,NA,23,22,19,NA,NA,140,NA,NA,NA,3,NA,"0"
"CHE.hi.warm.bare.wf.09.20.1","silvul","forb",2022-07-13,2021-06-17,"CM","1",239,306,NA,NA,NA,NA,NA,33,32,28,NA,NA,144,NA,NA,NA,29,NA,"0"
"CHE.hi.warm.bare.wf.09.22.1","silvul","forb",2022-07-13,2021-06-17,"CM","1",145,249,NA,NA,NA,NA,NA,39,37,36,NA,NA,128,NA,NA,NA,27,NA,"0"
"CHE.hi.ambi.bare.wf.09.11.1","silvul","forb",2022-07-13,2021-06-17,"CM","1",374,323,NA,NA,NA,NA,NA,26,24,23,NA,NA,216,NA,NA,NA,133,NA,"0"
"CHE.hi.ambi.bare.wf.09.20.1","silvul","forb",2022-07-13,2021-06-17,"CM","1",154,217,NA,NA,NA,NA,NA,30,31,28,NA,NA,108,NA,NA,NA,32,NA,"0"
"CHE.hi.ambi.bare.wf.09.22.1","silvul","forb",2022-07-13,2021-06-17,"CM","1",365,398,NA,NA,NA,NA,NA,28,25,25,NA,NA,398,NA,NA,NA,154,NA,"0"
"CHE.hi.ambi.vege.wf.09.11.1","silvul","forb",2022-07-26,2021-06-17,"EI","1",63,NA,NA,NA,NA,NA,NA,21,20,20,NA,NA,18,NA,NA,NA,NA,NA,"0"
"CHE.hi.ambi.vege.wf.09.20.1","silvul","forb",2022-07-26,2021-06-17,"EI","1",56,NA,NA,NA,NA,NA,NA,17,14,15,NA,NA,10,NA,NA,NA,NA,NA,"0"
"CHE.hi.ambi.vege.wf.09.22.1","silvul","forb",2022-07-26,2021-06-17,"EI","1",101,NA,NA,NA,NA,NA,NA,21,22,22,NA,NA,24,NA,NA,NA,NA,NA,"0"
"CHE.hi.warm.vege.wf.09.11.1","silvul","forb",2022-07-26,2021-06-17,"EI","1",75,NA,NA,NA,NA,NA,NA,20,19,19,NA,NA,22,NA,NA,NA,NA,NA,"0"
"CHE.hi.warm.vege.wf.09.20.1","silvul","forb",2022-07-26,2021-06-17,"EI","1",77,NA,NA,NA,NA,NA,NA,26,28,27,NA,NA,14,NA,NA,NA,NA,NA,"0"
"CHE.hi.warm.vege.wf.09.22.2","silvul","forb",2022-07-26,2021-07-28,"EI","1",58,NA,NA,NA,NA,NA,NA,17,15,15,NA,NA,12,NA,NA,NA,NA,NA,"1"
"CHE.hi.warm.vege.wf.10.11.1","silvul","forb",2022-07-26,2021-06-17,"EI","1",120,NA,NA,NA,NA,NA,NA,23,24,25,NA,NA,10,NA,NA,NA,NA,NA,"0"
"CHE.hi.warm.vege.wf.10.20.1","silvul","forb",2022-07-26,2021-06-17,"EI","1",101,NA,NA,NA,NA,NA,NA,18,19,17,NA,NA,24,NA,NA,NA,NA,NA,"0"
"CHE.hi.warm.vege.wf.10.22.1","silvul","forb",2022-07-26,2021-06-17,"EI","1",133,NA,NA,NA,NA,NA,NA,21,22,21,NA,NA,26,NA,NA,NA,NA,NA,"0"
"CHE.hi.ambi.vege.wf.10.11.1","silvul","forb",2022-07-26,2021-06-17,"EI","1",201,NA,NA,NA,NA,NA,NA,23,21,21,NA,NA,24,NA,NA,NA,NA,NA,"0"
"CHE.hi.ambi.vege.wf.10.20.1","silvul","forb",2022-07-26,2021-06-17,"EI","1",116,NA,NA,NA,NA,NA,NA,25,25,22,NA,NA,10,NA,NA,NA,NA,NA,"0"
"CHE.hi.ambi.vege.wf.10.22.1","silvul","forb",2022-07-26,2021-06-17,"EI","1",125,NA,NA,NA,NA,NA,NA,26,28,28,NA,NA,26,NA,NA,NA,NA,NA,"0"
"CHE.hi.warm.bare.wf.10.11.1","silvul","forb",2022-07-13,2021-06-17,"CM","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CHE.hi.warm.bare.wf.10.20.1","silvul","forb",2022-07-13,2021-06-17,"CM","1",76,NA,NA,NA,NA,NA,NA,17,16,16,NA,NA,36,NA,NA,NA,NA,NA,"0"
"CHE.hi.warm.bare.wf.10.22.1","silvul","forb",2022-07-13,2021-06-17,"CM","1",229,274,NA,NA,NA,NA,NA,31,26,20,NA,NA,112,NA,NA,NA,20,NA,"0"
"CHE.hi.ambi.bare.wf.10.11.1","silvul","forb",2022-07-13,2021-06-17,"CM","1",429,580,NA,NA,NA,NA,NA,56,53,52,NA,NA,458,NA,NA,NA,288,NA,"0"
"CHE.hi.ambi.bare.wf.10.20.1","silvul","forb",2022-07-13,2021-06-17,"CM","1",466,530,NA,NA,NA,NA,NA,39,39,38,NA,NA,436,NA,NA,NA,267,NA,"0"
"CHE.hi.ambi.bare.wf.10.22.1","silvul","forb",2022-07-13,2021-06-17,"CM","1",333,405,NA,NA,NA,NA,NA,45,45,43,NA,NA,364,NA,NA,NA,95,NA,"0"
"CHE.lo.ambi.bare.wf.01.11.1","silvul","forb",2022-06-23,2021-06-16,"EI","1",477,712,NA,NA,NA,NA,NA,52,49,50,NA,NA,170,NA,NA,NA,231,NA,"0"
"CHE.lo.ambi.bare.wf.01.20.2","silvul","forb",2022-06-23,2021-06-24,"EI","1",416,600,NA,NA,NA,NA,NA,44,36,37,NA,NA,540,NA,NA,NA,250,NA,"0"
"CHE.lo.ambi.bare.wf.01.22.2","silvul","forb",2022-06-23,2021-06-24,"EI","1",348,535,NA,NA,NA,NA,NA,42,40,36,NA,NA,292,NA,NA,NA,210,NA,"0"
"CHE.lo.ambi.vege.wf.01.11.1","silvul","forb",2022-06-30,2021-06-16,"CB","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CHE.lo.ambi.vege.wf.01.20.1","silvul","forb",2022-06-30,2021-06-16,"CB","1",134,NA,NA,NA,NA,NA,NA,20,20,20,NA,NA,16,NA,NA,NA,NA,NA,"0"
"CHE.lo.ambi.vege.wf.01.22.1","silvul","forb",2022-07-26,2021-06-16,"CB","1",217,NA,NA,NA,NA,NA,NA,28,27,25,NA,NA,12,NA,NA,NA,NA,NA,"0"
"CHE.lo.ambi.vege.wf.02.11.1","silvul","forb",2022-06-30,2021-06-16,"CB","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CHE.lo.ambi.vege.wf.02.20.1","silvul","forb",2022-07-26,2021-06-16,"CB","1",305,NA,NA,NA,NA,NA,NA,33,35,32,NA,NA,30,NA,NA,NA,NA,NA,"0"
"CHE.lo.ambi.vege.wf.02.22.1","silvul","forb",2022-06-30,2021-06-16,"CB","1",173,NA,NA,NA,NA,NA,NA,24,24,21,NA,NA,17,NA,NA,NA,NA,NA,"0"
"CHE.lo.ambi.bare.wf.02.11.2","silvul","forb",2022-06-23,2021-06-21,"EI","1",485,666,NA,NA,NA,NA,NA,48,40,41,NA,NA,612,NA,NA,NA,408,NA,"0"
"CHE.lo.ambi.bare.wf.02.20.2","silvul","forb",2022-06-23,2021-06-21,"EI","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CHE.lo.ambi.bare.wf.02.22.2","silvul","forb",2022-06-23,2021-06-21,"EI","1",352,480,NA,NA,NA,NA,NA,48,45,48,NA,NA,296,NA,NA,NA,308,NA,"0"
"CHE.lo.ambi.vege.wf.03.11.1","silvul","forb",2022-06-30,2021-06-16,"CB","1",127,NA,NA,NA,NA,NA,NA,24,22,23,NA,NA,10,NA,NA,NA,NA,NA,"1"
"CHE.lo.ambi.vege.wf.03.20.1","silvul","forb",2022-06-30,2021-06-16,"CB","1",279,270,NA,NA,NA,NA,NA,28,28,27,NA,NA,16,NA,NA,NA,1,NA,"1"
"CHE.lo.ambi.vege.wf.03.22.1","silvul","forb",2022-06-30,2021-06-16,"CB","1",176,NA,NA,NA,NA,NA,NA,32,31,31,NA,NA,15,NA,NA,NA,NA,NA,"1"
"CHE.lo.ambi.bare.wf.03.11.1","silvul","forb",2022-06-23,2021-06-16,"EI","1",483,625,NA,NA,NA,NA,NA,31,34,33,NA,NA,556,NA,NA,NA,270,NA,"0"
"CHE.lo.ambi.bare.wf.03.20.2","silvul","forb",2022-06-23,2021-06-21,"EI","1",403,625,NA,NA,NA,NA,NA,38,37,40,NA,NA,692,NA,NA,NA,374,NA,"0"
"CHE.lo.ambi.bare.wf.03.22.2","silvul","forb",2022-06-23,2021-06-24,"EI","1",342,535,NA,NA,NA,NA,NA,51,48,45,NA,NA,856,NA,NA,NA,68,NA,"1"
"CHE.lo.ambi.vege.wf.04.11.1","silvul","forb",2022-06-30,2021-06-16,"CB","1",212,NA,NA,NA,NA,NA,NA,23,23,22,NA,NA,26,NA,NA,NA,NA,NA,"1"
"CHE.lo.ambi.vege.wf.04.20.1","silvul","forb",2022-06-30,2021-06-16,"CB","1",320,453,NA,NA,NA,NA,NA,42,40,40,NA,NA,11,NA,NA,NA,3,NA,"1"
"CHE.lo.ambi.vege.wf.04.22.1","silvul","forb",2022-06-30,2021-06-16,"CB","1",168,NA,NA,NA,NA,NA,NA,29,29,29,NA,NA,15,NA,NA,NA,NA,NA,"0"
"CHE.lo.ambi.bare.wf.04.11.2","silvul","forb",2022-06-23,2021-06-22,"EI","1",184,318,NA,NA,NA,NA,NA,40,39,35,NA,NA,254,NA,NA,NA,48,NA,"0"
"CHE.lo.ambi.bare.wf.04.20.2","silvul","forb",2022-06-23,2021-06-22,"EI","1",85,247,NA,NA,NA,NA,NA,30,24,28,NA,NA,55,NA,NA,NA,29,NA,"1"
"CHE.lo.ambi.bare.wf.04.22.1","silvul","forb",2022-06-23,2021-06-16,"EI","1",502,742,NA,NA,NA,NA,NA,52,46,49,NA,NA,495,NA,NA,NA,370,NA,"0"
"CHE.lo.ambi.vege.wf.05.11.1","silvul","forb",2022-06-30,2021-06-16,"CB","1",299,NA,NA,NA,NA,NA,NA,34,33,31,NA,NA,18,NA,NA,NA,NA,NA,"0"
"CHE.lo.ambi.vege.wf.05.20.1","silvul","forb",2022-06-30,2021-06-16,"CB","1",355,NA,NA,NA,NA,NA,NA,35,34,33,NA,NA,18,NA,NA,NA,NA,NA,"1"
"CHE.lo.ambi.vege.wf.05.22.1","silvul","forb",2022-06-30,2021-06-16,"CB","1",150,NA,NA,NA,NA,NA,NA,30,30,26,NA,NA,6,NA,NA,NA,NA,NA,"1"
"CHE.lo.ambi.bare.wf.05.11.3","silvul","forb",2022-06-23,2021-06-24,"EI","1",484,776,NA,NA,NA,NA,NA,49,50,44,NA,NA,320,NA,NA,NA,212,NA,"0"
"CHE.lo.ambi.bare.wf.05.20.1","silvul","forb",2022-06-23,2021-06-16,"EI","1",246,270,NA,NA,NA,NA,NA,40,37,38,NA,NA,112,NA,NA,NA,13,NA,"0"
"CHE.lo.ambi.bare.wf.05.22.2","silvul","forb",2022-06-23,2021-06-21,"EI","1",220,322,NA,NA,NA,NA,NA,46,45,44,NA,NA,436,NA,NA,NA,132,NA,"1"
"CHE.lo.ambi.vege.wf.06.11.1","silvul","forb",2022-06-30,2021-06-16,"CB","1",125,NA,NA,NA,NA,NA,NA,26,25,24,NA,NA,5,NA,NA,NA,NA,NA,"1"
"CHE.lo.ambi.vege.wf.06.20.1","silvul","forb",2022-06-30,2021-06-16,"CB","1",72,NA,NA,NA,NA,NA,NA,24,23,17,NA,NA,7,NA,NA,NA,NA,NA,"1"
"CHE.lo.ambi.vege.wf.06.22.1","silvul","forb",2022-06-30,2021-06-16,"CB","1",152,NA,NA,NA,NA,NA,NA,31,29,26,NA,NA,18,NA,NA,NA,NA,NA,"0"
"CHE.lo.ambi.bare.wf.06.11.2","silvul","forb",2022-06-23,2021-06-22,"EI","1",60,NA,NA,NA,NA,NA,NA,12,15,14,NA,NA,21,NA,NA,NA,NA,NA,"0"
"CHE.lo.ambi.bare.wf.06.20.2","silvul","forb",2022-06-23,2021-06-22,"EI","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CHE.lo.ambi.bare.wf.06.22.2","silvul","forb",2022-06-23,2021-06-22,"EI","1",497,706,NA,NA,NA,NA,NA,66,51,54,NA,NA,346,NA,NA,NA,142,NA,"0"
"CHE.lo.ambi.bare.wf.07.11.1","silvul","forb",2022-06-23,2021-06-16,"EI","1",216,243,NA,NA,NA,NA,NA,27,29,26,NA,NA,310,NA,NA,NA,41,NA,"1"
"CHE.lo.ambi.bare.wf.07.20.2","silvul","forb",2022-06-23,2021-06-22,"EI","1",260,281,NA,NA,NA,NA,NA,20,24,18,NA,NA,142,NA,NA,NA,37,NA,"1"
"CHE.lo.ambi.bare.wf.07.22.3","silvul","forb",2022-06-23,2021-09-21,"EI","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CHE.lo.ambi.vege.wf.07.11.1","silvul","forb",2022-06-30,2021-06-16,"CB","1",118,NA,NA,NA,NA,NA,NA,26,24,22,NA,NA,12,NA,NA,NA,NA,NA,"1"
"CHE.lo.ambi.vege.wf.07.20.1","silvul","forb",2022-06-30,2021-06-16,"CB","1",112,NA,NA,NA,NA,NA,NA,33,32,28,NA,NA,10,NA,NA,NA,NA,NA,"1"
"CHE.lo.ambi.vege.wf.07.22.1","silvul","forb",2022-06-30,2021-06-16,"CB","1",226,NA,NA,NA,NA,NA,NA,34,33,31,NA,NA,18,NA,NA,NA,NA,NA,"0"
"CHE.lo.ambi.bare.wf.08.11.1","silvul","forb",2022-06-23,2021-06-16,"EI","1",240,295,NA,NA,NA,NA,NA,49,50,42,NA,NA,434,NA,NA,NA,122,NA,"1"
"CHE.lo.ambi.bare.wf.08.20.2","silvul","forb",2022-06-23,2021-06-22,"EI","1",239,395,NA,NA,NA,NA,NA,34,30,23,NA,NA,158,NA,NA,NA,102,NA,"0"
"CHE.lo.ambi.bare.wf.08.22.1","silvul","forb",2022-06-23,2021-06-16,"EI","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CHE.lo.ambi.vege.wf.08.11.1","silvul","forb",2022-07-26,2021-06-16,"CB","1",175,NA,NA,NA,NA,NA,NA,34,33,23,NA,NA,10,NA,NA,NA,NA,NA,"0"
"CHE.lo.ambi.vege.wf.08.20.1","silvul","forb",2022-06-30,2021-06-16,"CB","1",142,NA,NA,NA,NA,NA,NA,36,35,35,NA,NA,19,NA,NA,NA,NA,NA,"1"
"CHE.lo.ambi.vege.wf.08.22.1","silvul","forb",2022-06-30,2021-06-16,"CB","1",152,NA,NA,NA,NA,NA,NA,20,24,22,NA,NA,7,NA,NA,NA,NA,NA,"0"
"CHE.lo.ambi.bare.wf.09.11.1","silvul","forb",2022-06-23,2021-06-16,"EI","1",318,444,NA,NA,NA,NA,NA,60,54,47,NA,NA,346,NA,NA,NA,58,NA,"1"
"CHE.lo.ambi.bare.wf.09.20.1","silvul","forb",2022-06-23,2021-06-16,"EI","1",282,423,NA,NA,NA,NA,NA,57,50,52,NA,NA,580,NA,NA,NA,204,NA,"1"
"CHE.lo.ambi.bare.wf.09.22.3","silvul","forb",2022-06-23,2021-06-24,"EI","1",264,359,NA,NA,NA,NA,NA,42,42,41,NA,NA,470,NA,NA,NA,116,NA,"1"
"CHE.lo.ambi.vege.wf.09.11.1","silvul","forb",2022-06-30,2021-06-16,"CB","1",194,NA,NA,NA,NA,NA,NA,43,40,40,NA,NA,14,NA,NA,NA,NA,NA,"1"
"CHE.lo.ambi.vege.wf.09.20.2","silvul","forb",2022-06-30,2021-07-05,"CB","1",190,219,NA,NA,NA,NA,NA,34,35,32,NA,NA,13,NA,NA,NA,2,NA,"1"
"CHE.lo.ambi.vege.wf.09.22.1","silvul","forb",2022-06-30,2021-06-16,"CB","1",132,NA,NA,NA,NA,NA,NA,27,30,32,NA,NA,6,NA,NA,NA,NA,NA,"1"
"CHE.lo.ambi.bare.wf.10.11.2","silvul","forb",2022-06-23,2021-07-05,"EI","1",147,210,NA,NA,NA,NA,NA,34,26,26,NA,NA,488,NA,NA,NA,20,NA,"0"
"CHE.lo.ambi.bare.wf.10.20.2","silvul","forb",2022-06-23,2021-06-22,"EI","1",504,752,NA,NA,NA,NA,NA,50,51,46,NA,NA,410,NA,NA,NA,510,NA,"0"
"CHE.lo.ambi.bare.wf.10.22.1","silvul","forb",2022-06-23,2021-06-16,"EI","1",421,510,NA,NA,NA,NA,NA,45,45,44,NA,NA,444,NA,NA,NA,156,NA,"0"
"CHE.lo.ambi.vege.wf.10.11.1","silvul","forb",2022-06-30,2021-06-16,"CB","1",250,238,NA,NA,NA,NA,NA,34,31,31,NA,NA,17,NA,NA,NA,1,NA,"0"
"CHE.lo.ambi.vege.wf.10.20.1","silvul","forb",2022-06-30,2021-06-16,"CB","1",131,NA,NA,NA,NA,NA,NA,30,30,26,NA,NA,14,NA,NA,NA,NA,NA,"0"
"CHE.lo.ambi.vege.wf.10.22.1","silvul","forb",2022-06-30,2021-06-16,"CB","1",236,NA,NA,NA,NA,NA,NA,31,30,29,NA,NA,24,NA,NA,NA,NA,NA,"1"
"CHE.hi.warm.vege.wf.01.02.1","daucar","forb",2022-08-15,2021-06-17,"EI","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CHE.hi.warm.vege.wf.01.12.1","daucar","forb",2022-08-15,2021-06-17,"EI","1",100,NA,NA,NA,NA,NA,NA,92,99,98,NA,NA,5,NA,NA,NA,NA,NA,"0"
"CHE.hi.warm.vege.wf.01.13.1","daucar","forb",2022-08-15,2021-06-17,"EI","1",90,NA,NA,NA,NA,NA,NA,87,74,85,NA,NA,4,NA,NA,NA,NA,NA,"0"
"CHE.hi.ambi.vege.wf.01.02.2","daucar","forb",2022-08-15,2021-08-02,"EI","1",152,NA,NA,NA,NA,NA,NA,136,99,115,NA,NA,6,NA,NA,NA,NA,NA,"0"
"CHE.hi.ambi.vege.wf.01.12.1","daucar","forb",2022-08-15,2021-06-17,"EI","1",62,NA,NA,NA,NA,NA,NA,54,48,40,NA,NA,4,NA,NA,NA,NA,NA,"0"
"CHE.hi.ambi.vege.wf.01.13.3","daucar","forb",2022-08-15,2021-09-21,"EI","1",42,NA,NA,NA,NA,NA,NA,32,36,18,NA,NA,3,NA,NA,NA,NA,NA,"0"
"CHE.hi.ambi.bare.wf.01.02.1","daucar","forb",2022-08-15,2021-06-17,"CM","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CHE.hi.ambi.bare.wf.01.12.1","daucar","forb",2022-08-15,2021-06-17,"CM","1",400,520,NA,NA,NA,NA,NA,120,119,98,NA,NA,54,NA,NA,NA,17,78,"1"
"CHE.hi.ambi.bare.wf.01.13.1","daucar","forb",2022-08-15,2021-06-17,"CM","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CHE.hi.warm.bare.wf.01.02.2","daucar","forb",2022-08-15,2021-06-23,"CM","1",255,420,NA,NA,NA,NA,NA,94,96,102,NA,NA,26,NA,NA,NA,6,47,"0"
"CHE.hi.warm.bare.wf.01.12.2","daucar","forb",2022-08-15,2021-06-23,"CM","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CHE.hi.warm.bare.wf.01.13.1","daucar","forb",2022-08-15,2021-06-17,"CM","1",49,NA,NA,NA,NA,NA,NA,49,39,25,NA,NA,4,NA,NA,NA,NA,NA,"0"
